,global_sentiment_score,global_sentiment_category,market_relevance_score,Banks_sentiment_score,Banks_relevance_score,Oil & Gas_sentiment_score,Oil & Gas_relevance_score,Technology_sentiment_score,Technology_relevance_score,Healthcare_sentiment_score,Healthcare_relevance_score,Utilities_sentiment_score,Utilities_relevance_score,key_points,keywords
0,0.4,Negative,1.0,0.5,1.0,0.2,0.5,0.6,0.5,0.7,0.5,0.4,0.5,"The euro area economy contracted sharply due to the COVID-19 pandemic, with GDP falling by 6.6% in 2020. | Inflation dropped to 0.3% in 2020, influenced by falling energy prices and reduced demand. | The ECB implemented a comprehensive monetary policy response, including the Pandemic Emergency Purchase Programme (PEPP). | Fiscal measures were introduced to support households and businesses, leading to a significant increase in government debt. | The ECB is exploring the implications of climate change on monetary policy and financial stability.",COVID-19 | GDP contraction | inflation | monetary policy | fiscal measures | ECB | Pandemic Emergency Purchase Programme | climate change | financial stability
0,0.6,Positive,1.0,0.4,1.0,0.0,0.0,0.7,0.5,0.0,0.0,0.0,0.0,"The ECB's annual report highlights the economic challenges posed by the COVID-19 pandemic. | The euro area economy is expected to recover in 2021, but uncertainty remains high. | Inflation is projected to increase, but underlying price pressures are subdued. | The ECB is committed to maintaining supportive monetary policy to aid recovery. | The NextGenerationEU plan is crucial for restarting economies and fostering innovation.",ECB | COVID-19 | economic recovery | inflation | financial stability
0,0.7,Positive,1.0,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,ECB measures have effectively supported economic activity and price stability during the pandemic. | Monetary policy measures are deemed necessary and proportionate to counter pandemic risks. | ECB is closely monitoring asset price inflation and housing market vulnerabilities. | ECB's accommodative policies have contributed to lowering income inequality. | ECB is actively addressing climate change risks in its monetary policy framework.,ECB | monetary policy | economic stability | climate change | financial markets
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,ECB annual report 2020 to be published in 22 official EU languages. | Report covers ECB's monetary policy and economic developments in 2020. | ECB will respond to points made by the European Parliament regarding the 2019 report. | The report will be submitted to various EU institutions including the European Council. | Electronic advance version of the report is provided under embargo.,ECB | annual report | monetary policy | European Parliament | economic developments
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,"The ECB's financial position is closely tied to its policy actions. | The ECB's balance sheet expanded significantly due to asset purchase programs. | In 2020, the ECB implemented measures to counter the economic impact of COVID-19. | The ECB's profit decreased in 2020 compared to previous years, primarily due to lower net interest income. | The ECB maintains a provision for financial risks to offset potential losses.",ECB | monetary policy | financial stability | COVID-19 | asset purchase program
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 0.1 billion. | Net lending to credit institutions fell by EUR 9.8 billion. | Base money increased by EUR 78.9 billion. | Public sector purchase programme saw a weekly increase of EUR 9.1 billion. | Pandemic emergency purchase programme increased by EUR 21.3 billion.,Eurosystem | foreign currency | net lending | base money | monetary policy
0,0.6,Positive,1.0,0.7,1.0,0.2,0.5,0.5,0.5,0.4,0.5,0.3,0.5,"Household gross disposable income has shown a slight increase. | Consumption expenditure has decreased significantly. | Gross saving rates have increased, indicating a shift towards saving. | Financial investments have seen a notable rise, particularly in currency and deposits. | Government debt levels have continued to rise, reflecting ongoing fiscal challenges.",households | gross disposable income | consumption expenditure | financial investment | government debt
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,"Growth of households' gross disposable income shows fluctuations over the years. | Non-financial investment by households has varied significantly, influenced by internal and external financing. | Households' net worth has experienced changes due to asset acquisitions and liabilities. | Non-financial corporations show a decline in net entrepreneurial income. | Investment trends in non-financial corporations indicate a complex relationship with gross saving and capital transfers.",households | gross disposable income | non-financial investment | net worth | non-financial corporations
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Decrease of EUR 37.2 billion in gold and gold receivables due to quarterly revaluation adjustments. | Net position of the Eurosystem in foreign currency increased by EUR 9.8 billion. | Net lending to credit institutions fell by EUR 90.3 billion. | Base money rose by EUR 51.4 billion to EUR 5,584.4 billion. | Quarter-end revaluation of assets and liabilities in line with harmonised accounting rules.",Eurosystem | gold | foreign currency | monetary policy | revaluation
0,0.6,Positive,1.0,0.5,1.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,"Total assets of euro area pension funds increased from 2,950 billion euros in Q2 2020 to 3,156 billion euros in Q4 2020. | Pension fund reserves showed a positive trend, with a net worth improvement from -51 billion euros to 86 billion euros. | Investment in equity funds increased significantly, indicating a positive sentiment towards equity markets. | Debt securities and loans showed fluctuations, reflecting varying market conditions. | Technical reserves, primarily for pension entitlements, remained stable, indicating a consistent approach to pension liabilities.",pension funds | assets | liabilities | euro area | financial derivatives
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Net position of the Eurosystem in foreign currency increased by EUR 0.3 billion. | Net lending to credit institutions rose by EUR 207.1 billion. | Base money increased by EUR 306.1 billion. | Significant purchases in various monetary policy securities portfolios. | Public sector purchase programme reported a value of EUR 2,385.1 billion.",Eurosystem | foreign currency | net lending | monetary policy | purchase programme
0,0.2,Negative,1.0,0.3,1.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,"Bitcoin's value peaked at USD 69,000 in November 2021 and has since fallen significantly. | The article argues that Bitcoin is not suitable as a means of payment or as an investment. | Bitcoin's market valuation is based purely on speculation and has been influenced by large investors. | Regulatory frameworks for cryptocurrencies are lagging, with the EU moving faster than the US. | Bitcoin mining is highly energy-intensive and generates significant electronic waste.",Bitcoin | cryptocurrency | regulation | financial stability | speculation
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,"The digital euro aims to ensure easy access to central bank money in a digital age. | A digital euro would complement cash and expand the availability of central bank money. | The ECB launched the digital euro project to preserve the role of central bank money. | Key principles for the digital euro include user needs, financial inclusion, and privacy protection. | The digital euro is intended as a means of payment, not an investment.",digital euro | central bank money | financial stability | payment systems | financial inclusion
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,Cash usage is declining as digital payments become more popular. | Half of consumers in the euro area prefer cashless payments. | The ECB is developing a digital euro to ensure central bank money remains relevant. | Central bank money is crucial for maintaining financial stability. | The need for retail and wholesale central bank digital currencies (CBDCs) is emphasized.,digital economy | cashless payments | central bank digital currencies | financial stability | monetary policy
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,"Digital money is emerging in response to societal and technological changes. | The ECB has launched a project to explore the issuance of a digital euro. | A digital euro aims to complement cash and enhance financial inclusion. | Privacy, security, and usability are key features desired by users. | The project will involve two years of investigative work and stakeholder engagement.",digital money | digital euro | financial inclusion | central bank | payment systems
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,Almost half of euro area adults prefer to pay digitally. | Cash remains the most frequently used means of payment for in-person transactions. | Digital payments support the growth of e-commerce and connected lifestyles. | Cash provides a crucial backstop during disruptions and ensures inclusion. | A digital euro could complement cash and enhance payment options.,digital payments | cash | euro area | digital euro | financial inclusion
0,0.8,Positive,1.0,0.6,1.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,Digitalisation is transforming payment methods in Europe. | The ECB is considering issuing a digital euro to complement cash. | A digital euro could enhance financial inclusion and innovation in payments. | Public consultation will guide the development of a digital euro. | Challenges include privacy concerns and potential impacts on banks.,digital euro | payment methods | financial inclusion | ECB | digitalisation
0,0.6,Positive,1.0,0.7,1.0,0.2,0.0,0.5,0.5,0.3,0.0,0.4,0.0,"M3 money supply growth rate remains stable at 12.3% in February 2021. | Credit to the private sector shows a slight increase, indicating potential economic recovery. | Deposits from non-financial corporations have increased significantly, reflecting confidence in the banking sector. | Household deposits continue to grow, suggesting a cautious but positive consumer sentiment. | Overall monetary developments indicate a stable financial environment in the Euro area.",M3 money supply | credit growth | deposits | Euro area | monetary policy
